client_id,age,job,marital,education,credit_default,mortgage,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date,cons_price_idx,euribor_three_months
313,58,blue-collar,married,professional_course,False,True,2,214,0,0,0,2022-05-17,93.994,4.857
314,40,management,married,university_degree,False,True,2,358,0,0,0,2022-05-09,93.994,4.857
315,34,admin_,single,basic_9y,False,False,2,453,0,0,0,2022-05-07,93.994,4.857
316,33,admin_,divorced,high_school,False,False,2,364,0,0,0,2022-05-13,93.994,4.857
317,56,retired,married,basic_6y,False,False,2,136,0,0,0,2022-05-19,93.994,4.857
318,42,blue-collar,married,basic_9y,False,False,2,173,0,0,0,2022-05-20,93.994,4.857
319,43,services,married,high_school,False,True,2,241,0,0,0,2022-05-07,93.994,4.857
320,54,management,single,basic_9y,False,True,3,224,0,0,0,2022-05-22,93.994,4.857
321,53,admin_,single,basic_6y,False,True,2,148,0,0,0,2022-05-31,93.994,4.857
322,42,technician,single,0,False,False,2,230,0,0,0,2022-05-10,93.994,4.857
323,40,services,married,basic_6y,False,False,3,199,0,0,0,2022-05-15,93.994,4.857
324,54,technician,married,professional_course,False,True,2,196,0,0,0,2022-05-10,93.994,4.857
325,40,housemaid,single,professional_course,False,False,4,111,0,0,0,2022-05-23,93.994,4.857
326,26,admin_,single,university_degree,False,True,3,231,0,0,0,2022-05-01,93.994,4.857
327,33,admin_,married,high_school,False,False,3,316,0,0,0,2022-05-16,93.994,4.857
328,35,blue-collar,married,basic_9y,False,False,2,240,0,0,0,2022-05-27,93.994,4.857
329,36,admin_,married,high_school,False,False,3,669,0,0,0,2022-05-21,93.994,4.857
330,29,services,single,high_school,False,True,2,425,0,0,0,2022-05-31,93.994,4.857
331,36,blue-collar,married,basic_9y,False,True,2,121,0,0,0,2022-05-09,93.994,4.857
332,35,management,married,high_school,False,True,5,174,0,0,0,2022-05-30,93.994,4.857
333,50,self-employed,single,university_degree,False,False,5,88,0,0,0,2022-05-07,93.994,4.857
334,46,services,married,high_school,False,True,3,313,0,0,0,2022-05-01,93.994,4.857
335,49,entrepreneur,married,high_school,False,True,4,135,0,0,0,2022-05-28,93.994,4.857
336,42,technician,single,professional_course,False,True,2,152,0,0,0,2022-05-27,93.994,4.857
337,36,blue-collar,single,high_school,False,True,3,402,0,0,0,2022-05-29,93.994,4.857
338,55,blue-collar,married,basic_9y,False,True,2,221,0,0,0,2022-05-19,93.994,4.857
339,41,management,married,university_degree,False,False,2,213,0,0,0,2022-05-10,93.994,4.857
340,57,management,married,professional_course,False,True,3,144,0,0,0,2022-05-05,93.994,4.857
341,32,services,single,high_school,False,True,3,158,0,0,0,2022-05-11,93.994,4.857
342,49,admin_,married,basic_9y,False,False,3,220,0,0,0,2022-05-22,93.994,4.857
343,57,unknown,married,0,False,True,2,325,0,0,0,2022-05-26,93.994,4.857
344,58,blue-collar,divorced,basic_4y,False,True,2,254,0,0,0,2022-05-02,93.994,4.857
345,52,technician,married,high_school,False,True,2,503,0,0,0,2022-05-24,93.994,4.857
346,50,services,divorced,professional_course,False,False,2,680,0,0,0,2022-05-26,93.994,4.857
347,41,blue-collar,single,basic_9y,False,True,4,421,0,0,0,2022-05-25,93.994,4.857
348,33,entrepreneur,married,university_degree,False,True,3,130,0,0,0,2022-05-23,93.994,4.857
349,57,blue-collar,married,basic_4y,False,False,2,164,0,0,0,2022-05-03,93.994,4.857
350,48,blue-collar,married,basic_6y,False,False,3,174,0,0,0,2022-05-06,93.994,4.857
351,55,technician,married,professional_course,False,False,2,113,0,0,0,2022-05-01,93.994,4.857
352,38,management,married,university_degree,False,False,2,195,0,0,0,2022-05-22,93.994,4.857
353,38,services,married,high_school,False,True,3,347,0,0,0,2022-05-01,93.994,4.857
354,53,admin_,married,university_degree,False,True,2,208,0,0,0,2022-05-20,93.994,4.857
355,43,unemployed,single,university_degree,False,False,4,404,0,0,0,2022-05-07,93.994,4.857
356,36,blue-collar,single,high_school,False,False,2,396,0,0,0,2022-05-02,93.994,4.857
357,32,blue-collar,married,basic_9y,False,False,2,98,0,0,0,2022-05-21,93.994,4.857
358,33,services,married,basic_4y,False,False,3,229,0,0,0,2022-05-28,93.994,4.857
359,58,entrepreneur,married,basic_4y,False,True,2,350,0,0,0,2022-05-27,93.994,4.857
360,40,unemployed,divorced,high_school,False,False,3,88,0,0,0,2022-05-16,93.994,4.857
361,57,management,married,university_degree,False,True,2,379,0,0,0,2022-05-30,93.994,4.857
362,45,technician,married,high_school,False,True,3,168,0,0,0,2022-05-08,93.994,4.857
363,42,blue-collar,married,basic_4y,False,True,3,190,0,0,0,2022-05-22,93.994,4.857
364,46,admin_,married,university_degree,False,True,1,158,0,0,0,2022-05-24,93.994,4.857
365,36,technician,married,university_degree,False,False,1,210,0,0,0,2022-05-05,93.994,4.857
366,41,self-employed,married,high_school,False,True,1,102,0,0,0,2022-05-24,93.994,4.857
367,57,admin_,divorced,basic_9y,False,False,1,306,0,0,0,2022-05-08,93.994,4.857
368,49,blue-collar,married,basic_9y,False,True,1,64,0,0,0,2022-05-26,93.994,4.857
369,56,management,divorced,high_school,False,False,1,218,0,0,0,2022-05-12,93.994,4.857
370,37,blue-collar,married,basic_9y,False,False,1,77,0,0,0,2022-05-02,93.994,4.857
371,37,blue-collar,married,basic_9y,False,False,1,54,0,0,0,2022-05-04,93.994,4.857
372,46,admin_,single,high_school,False,True,1,344,0,0,0,2022-05-01,93.994,4.857
373,22,blue-collar,single,basic_9y,False,True,1,195,0,0,0,2022-05-16,93.994,4.857
374,43,services,married,high_school,False,False,1,202,0,0,0,2022-05-16,93.994,4.857
375,49,blue-collar,married,0,False,False,1,286,0,0,0,2022-05-21,93.994,4.857
376,41,technician,married,basic_6y,False,True,1,278,0,0,0,2022-05-11,93.994,4.857
377,38,admin_,single,university_degree,False,False,1,189,0,0,0,2022-05-01,93.994,4.857
378,33,admin_,married,basic_9y,False,False,1,83,0,0,0,2022-05-28,93.994,4.857
379,49,admin_,married,university_degree,False,True,1,18,0,0,0,2022-05-26,93.994,4.857
380,30,blue-collar,single,0,False,False,2,184,0,0,0,2022-05-18,93.994,4.857
381,33,admin_,married,basic_9y,False,True,1,235,0,0,0,2022-05-13,93.994,4.857
382,34,management,single,university_degree,False,False,1,290,0,0,0,2022-05-21,93.994,4.857
383,30,student,single,0,False,False,1,133,0,0,0,2022-05-24,93.994,4.857
384,59,management,married,basic_4y,False,True,1,318,0,0,0,2022-05-08,93.994,4.857
385,59,management,married,basic_4y,False,False,1,437,0,0,0,2022-05-07,93.994,4.857
386,41,self-employed,married,university_degree,False,False,1,402,0,0,0,2022-05-13,93.994,4.857
387,48,housemaid,married,basic_6y,False,True,4,501,0,0,0,2022-05-31,93.994,4.857
388,28,unknown,single,0,False,True,1,1201,0,0,1,2022-05-02,93.994,4.857
389,44,services,married,high_school,False,True,1,1030,0,0,1,2022-05-10,93.994,4.857
390,59,retired,unknown,university_degree,False,False,1,253,0,0,0,2022-05-03,93.994,4.857
391,50,management,married,high_school,False,False,1,149,0,0,0,2022-05-29,93.994,4.857
392,35,admin_,married,university_degree,False,False,1,144,0,0,0,2022-05-10,93.994,4.857
393,42,admin_,married,high_school,False,False,1,69,0,0,0,2022-05-24,93.994,4.857
394,45,admin_,married,basic_9y,False,False,1,243,0,0,0,2022-05-23,93.994,4.857
395,36,technician,married,professional_course,False,False,2,769,0,0,0,2022-05-06,93.994,4.857
396,56,services,married,high_school,False,False,3,135,0,0,0,2022-05-03,93.994,4.857
397,29,blue-collar,divorced,basic_4y,False,False,1,231,0,0,0,2022-05-04,93.994,4.857
398,41,self-employed,married,university_degree,False,True,2,442,0,0,0,2022-05-17,93.994,4.857
399,42,blue-collar,married,basic_9y,False,False,1,199,0,0,0,2022-05-05,93.994,4.857
400,52,services,single,high_school,False,False,1,455,0,0,0,2022-05-22,93.994,4.857
401,48,services,married,high_school,False,False,1,152,0,0,0,2022-05-21,93.994,4.857
402,31,blue-collar,married,high_school,False,True,1,124,0,0,0,2022-05-23,93.994,4.857
403,43,unemployed,married,university_degree,False,True,1,424,0,0,0,2022-05-19,93.994,4.857
404,36,blue-collar,married,basic_4y,False,False,1,43,0,0,0,2022-05-16,93.994,4.857
405,42,entrepreneur,married,university_degree,False,True,1,154,0,0,0,2022-05-04,93.994,4.857
406,52,services,divorced,basic_6y,False,False,1,393,0,0,0,2022-05-26,93.994,4.857
407,39,admin_,married,high_school,False,True,2,203,0,0,0,2022-05-03,93.994,4.857
408,36,services,married,high_school,False,False,2,140,0,0,0,2022-05-23,93.994,4.857
409,42,blue-collar,married,basic_9y,False,True,1,326,0,0,0,2022-05-30,93.994,4.857
410,41,admin_,married,high_school,False,False,1,483,0,0,0,2022-05-03,93.994,4.857
411,55,technician,married,basic_4y,False,False,1,259,0,0,0,2022-05-12,93.994,4.857
412,30,blue-collar,married,basic_9y,False,False,1,227,0,0,0,2022-05-01,93.994,4.857
413,57,retired,unknown,basic_4y,False,False,1,673,0,0,0,2022-05-01,93.994,4.857
414,45,entrepreneur,married,basic_4y,False,True,1,576,0,0,0,2022-05-23,93.994,4.857
415,51,blue-collar,married,basic_4y,False,True,2,180,0,0,0,2022-05-24,93.994,4.857
416,39,self-employed,single,basic_9y,False,True,1,90,0,0,0,2022-05-18,93.994,4.857
417,47,admin_,married,high_school,False,False,1,505,0,0,0,2022-05-22,93.994,4.857
418,27,services,married,high_school,False,True,1,245,0,0,0,2022-05-03,93.994,4.857
419,34,technician,single,university_degree,False,True,1,186,0,0,0,2022-05-23,93.994,4.857
420,57,blue-collar,married,basic_4y,False,True,1,208,0,0,0,2022-05-05,93.994,4.857
421,43,entrepreneur,married,basic_4y,False,False,1,623,0,0,0,2022-05-30,93.994,4.857
422,49,blue-collar,married,basic_4y,False,False,1,180,0,0,0,2022-05-08,93.994,4.857
423,39,management,married,university_degree,False,False,3,496,0,0,0,2022-05-11,93.994,4.857
424,38,blue-collar,married,basic_4y,False,True,1,118,0,0,0,2022-05-20,93.994,4.857
425,49,blue-collar,married,basic_9y,False,False,2,102,0,0,0,2022-05-16,93.994,4.857
426,58,management,married,basic_6y,False,False,1,342,0,0,0,2022-05-09,93.994,4.857
427,43,technician,married,professional_course,False,True,1,225,0,0,0,2022-05-01,93.994,4.857
428,50,unknown,married,0,False,True,3,185,0,0,0,2022-05-03,93.994,4.857
429,31,services,married,high_school,False,False,1,276,0,0,0,2022-05-12,93.994,4.857
430,43,self-employed,divorced,university_degree,False,False,1,87,0,0,0,2022-05-29,93.994,4.857
431,43,self-employed,married,basic_9y,False,False,1,744,0,0,0,2022-05-13,93.994,4.857
432,30,self-employed,single,university_degree,False,True,1,262,0,0,0,2022-05-22,93.994,4.857
433,27,services,single,professional_course,False,True,1,271,0,0,0,2022-05-25,93.994,4.857
434,51,services,married,0,False,False,1,141,0,0,0,2022-05-26,93.994,4.857
435,37,technician,married,professional_course,False,True,2,198,0,0,0,2022-05-05,93.994,4.857
436,46,housemaid,married,basic_9y,False,True,1,150,0,0,0,2022-05-13,93.994,4.857
437,35,blue-collar,married,professional_course,False,False,1,241,0,0,0,2022-05-22,93.994,4.857
438,47,admin_,divorced,university_degree,False,False,1,196,0,0,0,2022-05-18,93.994,4.857
439,46,management,married,0,False,True,1,149,0,0,0,2022-05-18,93.994,4.857
440,40,technician,married,professional_course,False,False,1,264,0,0,0,2022-05-11,93.994,4.857
441,26,housemaid,married,university_degree,False,False,1,246,0,0,0,2022-05-22,93.994,4.857
442,32,blue-collar,divorced,basic_9y,False,False,2,309,0,0,0,2022-05-27,93.994,4.857
443,45,management,married,university_degree,False,True,1,140,0,0,0,2022-05-20,93.994,4.857
444,34,admin_,married,basic_9y,False,False,1,175,0,0,0,2022-05-13,93.994,4.857
445,47,blue-collar,married,0,False,False,1,136,0,0,0,2022-05-07,93.994,4.857
446,42,technician,married,professional_course,False,False,1,1623,0,0,1,2022-05-29,93.994,4.857
447,57,technician,married,basic_4y,False,False,1,50,0,0,0,2022-05-16,93.994,4.857
448,57,technician,married,basic_4y,False,False,1,101,0,0,0,2022-05-15,93.994,4.857
449,38,blue-collar,married,basic_4y,False,False,1,144,0,0,0,2022-05-09,93.994,4.857
450,57,technician,married,basic_4y,False,False,1,238,0,0,0,2022-05-17,93.994,4.857
451,28,student,single,basic_9y,False,True,1,354,0,0,0,2022-05-13,93.994,4.857
452,60,management,married,university_degree,False,False,2,451,0,0,0,2022-05-07,93.994,4.857
453,48,admin_,married,university_degree,False,True,1,159,0,0,0,2022-05-23,93.994,4.857
454,47,technician,married,professional_course,False,True,1,170,0,0,0,2022-05-19,93.994,4.857
455,40,admin_,married,high_school,False,False,1,243,0,0,0,2022-05-30,93.994,4.857
456,51,management,married,professional_course,False,True,2,141,0,0,0,2022-05-03,93.994,4.857
457,48,unemployed,single,basic_4y,False,True,1,112,0,0,0,2022-05-08,93.994,4.857
458,54,housemaid,married,basic_4y,False,False,2,262,0,0,0,2022-05-01,93.994,4.857
459,40,blue-collar,married,basic_6y,False,False,1,53,0,0,0,2022-05-09,93.994,4.857
460,44,admin_,single,basic_9y,False,False,1,134,0,0,0,2022-05-25,93.994,4.857
461,42,technician,divorced,high_school,False,False,4,204,0,0,0,2022-05-21,93.994,4.857
462,52,self-employed,married,university_degree,False,True,1,678,0,0,0,2022-05-22,93.994,4.857
463,31,blue-collar,single,basic_9y,False,True,1,182,0,0,0,2022-05-18,93.994,4.857
464,32,services,married,high_school,False,False,1,162,0,0,0,2022-05-26,93.994,4.857
465,44,admin_,married,high_school,False,True,1,177,0,0,0,2022-05-05,93.994,4.857
466,39,management,married,basic_6y,False,False,1,27,0,0,0,2022-05-12,93.994,4.857
467,57,management,married,professional_course,False,True,3,699,0,0,0,2022-05-20,93.994,4.857
468,52,admin_,married,basic_4y,False,True,1,358,0,0,0,2022-05-13,93.994,4.857
469,42,management,married,university_degree,False,False,1,1677,0,0,1,2022-05-18,93.994,4.857
470,42,technician,single,professional_course,False,False,1,529,0,0,0,2022-05-10,93.994,4.857
471,43,management,married,professional_course,False,True,1,310,0,0,0,2022-05-04,93.994,4.857
472,31,admin_,divorced,high_school,False,False,1,47,0,0,0,2022-05-11,93.994,4.857
473,29,admin_,married,university_degree,False,True,1,379,0,0,0,2022-05-16,93.994,4.857
474,57,blue-collar,divorced,basic_4y,False,False,2,30,0,0,0,2022-05-30,93.994,4.857
475,44,blue-collar,married,basic_9y,False,False,1,472,0,0,0,2022-05-22,93.994,4.857
476,59,unknown,married,0,False,False,1,113,0,0,0,2022-05-06,93.994,4.857
477,39,blue-collar,married,basic_4y,False,False,1,114,0,0,0,2022-05-27,93.994,4.857
478,57,retired,married,university_degree,False,False,1,116,0,0,0,2022-05-03,93.994,4.857
479,41,management,married,0,False,False,1,448,0,0,0,2022-05-23,93.994,4.857
480,37,technician,single,high_school,False,False,1,264,0,0,0,2022-05-05,93.994,4.857
481,38,services,married,high_school,False,True,1,169,0,0,0,2022-05-16,93.994,4.857
482,42,retired,married,basic_4y,False,False,1,145,0,0,0,2022-05-04,93.994,4.857
483,49,unknown,married,0,False,True,1,288,0,0,0,2022-05-24,93.994,4.857
484,54,management,married,basic_6y,False,True,1,381,0,0,0,2022-05-31,93.994,4.857
485,36,admin_,married,university_degree,False,False,2,176,0,0,0,2022-05-30,93.994,4.857
486,32,admin_,single,university_degree,False,False,1,215,0,0,0,2022-05-02,93.994,4.857
487,35,technician,married,professional_course,False,True,1,278,0,0,0,2022-05-06,93.994,4.857
488,45,housemaid,married,professional_course,False,False,2,188,0,0,0,2022-05-02,93.994,4.857
489,56,technician,married,0,False,True,2,174,0,0,0,2022-05-06,93.994,4.857
490,34,technician,married,university_degree,False,True,2,226,0,0,0,2022-05-18,93.994,4.857
491,41,unemployed,married,basic_9y,False,False,2,111,0,0,0,2022-05-17,93.994,4.857
492,41,services,married,basic_9y,False,False,2,157,0,0,0,2022-05-10,93.994,4.857
493,36,blue-collar,married,basic_9y,False,False,1,46,0,0,0,2022-05-28,93.994,4.857
494,32,admin_,single,university_degree,False,False,1,49,0,0,0,2022-05-29,93.994,4.857
495,31,services,married,high_school,False,False,1,374,0,0,0,2022-05-16,93.994,4.857
496,38,technician,married,professional_course,False,True,1,349,0,0,0,2022-05-01,93.994,4.857
497,35,admin_,divorced,university_degree,False,True,1,325,0,0,0,2022-05-16,93.994,4.857
498,53,admin_,married,professional_course,False,True,2,233,0,0,0,2022-05-10,93.994,4.857
499,51,admin_,married,basic_6y,False,True,1,531,0,0,0,2022-05-02,93.994,4.857
500,56,entrepreneur,married,university_degree,False,False,1,153,0,0,0,2022-05-19,93.994,4.857
501,33,admin_,married,basic_9y,False,False,1,80,0,0,0,2022-05-04,93.994,4.857
502,33,admin_,married,basic_9y,False,False,1,198,0,0,0,2022-05-25,93.994,4.857
503,51,services,divorced,high_school,False,True,1,568,0,0,0,2022-05-08,93.994,4.857
504,39,services,married,high_school,False,True,1,918,0,0,1,2022-05-31,93.994,4.857
505,45,entrepreneur,married,university_degree,False,False,1,82,0,0,0,2022-05-10,93.994,4.857
506,40,technician,single,university_degree,False,False,3,198,0,0,0,2022-05-10,93.994,4.857
507,60,unknown,single,0,False,True,1,211,0,0,0,2022-05-11,93.994,4.857
508,33,technician,married,university_degree,False,True,1,120,0,0,0,2022-05-12,93.994,4.857
509,47,blue-collar,married,high_school,False,True,1,269,0,0,0,2022-05-25,93.994,4.857
510,48,blue-collar,married,basic_4y,False,False,1,128,0,0,0,2022-05-09,93.994,4.857
511,43,entrepreneur,married,high_school,False,False,2,166,0,0,0,2022-05-17,93.994,4.857
512,37,management,married,university_degree,False,True,1,211,0,0,0,2022-05-19,93.994,4.857
513,50,services,married,basic_9y,False,True,1,369,0,0,0,2022-05-11,93.994,4.857
514,59,entrepreneur,married,high_school,False,True,1,91,0,0,0,2022-05-21,93.994,4.857
515,32,technician,married,0,False,True,2,267,0,0,0,2022-05-04,93.994,4.857
516,42,housemaid,single,basic_4y,False,True,1,198,0,0,0,2022-05-28,93.994,4.857
517,52,blue-collar,married,basic_4y,False,False,2,371,0,0,0,2022-05-08,93.994,4.857
518,42,blue-collar,married,0,False,False,2,288,0,0,0,2022-05-11,93.994,4.857
519,42,admin_,married,0,False,False,1,221,0,0,0,2022-05-08,93.994,4.857
520,40,management,married,basic_9y,False,False,1,427,0,0,0,2022-05-01,93.994,4.857
521,38,blue-collar,married,basic_9y,False,False,1,310,0,0,0,2022-05-23,93.994,4.857
522,39,blue-collar,married,basic_6y,False,True,1,158,0,0,0,2022-05-04,93.994,4.857
523,39,blue-collar,married,basic_6y,False,False,1,198,0,0,0,2022-05-19,93.994,4.857
524,38,admin_,married,high_school,False,False,1,145,0,0,0,2022-05-02,93.994,4.857
525,47,admin_,single,0,False,True,1,247,0,0,0,2022-05-04,93.994,4.857
526,30,services,single,high_school,False,False,1,102,0,0,0,2022-05-07,93.994,4.857
527,38,admin_,divorced,high_school,False,True,2,179,0,0,0,2022-05-06,93.994,4.857
528,39,technician,divorced,university_degree,False,False,1,73,0,0,0,2022-05-16,93.994,4.857
529,44,admin_,married,high_school,False,False,2,263,0,0,0,2022-05-22,93.994,4.857
530,36,admin_,married,high_school,False,False,2,342,0,0,0,2022-05-07,93.994,4.857
531,41,services,married,high_school,False,True,1,41,0,0,0,2022-05-25,93.994,4.857
532,41,blue-collar,married,basic_6y,False,False,1,13,0,0,0,2022-05-16,93.994,4.857
